id,support,acc_05,f1_05,acc_tuned,f1_tuned
655,8,1.0,1.0,1.0,1.0
105,8,1.0,1.0,1.0,1.0
600,8,1.0,1.0,1.0,1.0
591,8,1.0,1.0,1.0,1.0
56,8,1.0,1.0,1.0,1.0
587,8,1.0,1.0,1.0,1.0
586,8,1.0,1.0,1.0,1.0
142,8,1.0,1.0,1.0,1.0
383,8,1.0,1.0,1.0,1.0
309,8,1.0,1.0,1.0,1.0
380,8,1.0,1.0,1.0,1.0
306,8,1.0,1.0,1.0,1.0
699,8,1.0,1.0,1.0,1.0
724,8,1.0,1.0,1.0,1.0
725,8,1.0,1.0,1.0,1.0
730,8,1.0,1.0,1.0,1.0
734,8,0.875,0.0,0.875,0.0
518,8,0.875,0.8888888888888888,0.875,0.8888888888888888
452,8,1.0,1.0,1.0,1.0
