id,ps,dprime_h,dprime_s,n_signal,n_noise,mean_H|S,mean_H|N,mean_S|S,mean_S|N,sd_H|S,sd_H|N,sd_S|S,sd_S|N,abs_err_H|S,abs_err_H|N,abs_err_S|S,abs_err_S|N
349,0.5,2.3,1.9,60,60,1.15,-1.1499999999999997,0.9499999999999998,-0.9500000000000001,1.0688344581875573,1.1055748925500684,1.020421332453143,0.9352157198833264,0.0,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
350,0.5,2.3,2.1,60,60,1.1499999999999997,-1.15,1.0499999999999998,-1.0500000000000003,0.9309528899174515,0.9663932388578331,1.0655668747095985,0.9194490357726941,2.220446049250313e-16,0.0,2.220446049250313e-16,2.220446049250313e-16
351,0.5,2.3,2.3,60,60,1.1499999999999997,-1.1499999999999995,1.1499999999999995,-1.1499999999999995,0.8808122810741866,0.9359575548960788,0.8865302112726428,0.988141907288276,2.220446049250313e-16,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16
352,0.5,2.3,2.5,60,60,1.15,-1.1499999999999995,1.2499999999999998,-1.25,1.085990220127957,1.0115282327609156,0.9397878403139982,1.07666515575534,0.0,4.440892098500626e-16,2.220446049250313e-16,0.0
353,0.5,2.5,0.5,60,60,1.2500000000000002,-1.2500000000000002,0.25000000000000006,-0.25,1.07506923668463,0.9967682103120447,1.0303538708509503,1.0241507348191963,2.220446049250313e-16,2.220446049250313e-16,5.551115123125783e-17,0.0
354,0.5,2.5,0.7,60,60,1.25,-1.25,0.35,-0.3499999999999999,0.9539504436702597,0.9893398600485986,1.0822653385029972,0.9139008179723053,0.0,0.0,0.0,5.551115123125783e-17
355,0.5,2.5,0.9,60,60,1.2500000000000004,-1.2499999999999998,0.45,-0.45,0.9431131504262757,0.8182947782683023,0.9697035924145163,0.9559183713005378,4.440892098500626e-16,2.220446049250313e-16,0.0,0.0
356,0.5,2.5,1.1,60,60,1.25,-1.25,0.55,-0.5500000000000002,0.9172974850146443,1.0114953616777735,0.9695750207175128,0.9050024837554159,0.0,0.0,0.0,1.1102230246251565e-16
357,0.5,2.5,1.3,60,60,1.2499999999999998,-1.2499999999999996,0.65,-0.6500000000000001,1.0923293206233888,0.9274964493590129,1.0439723646154873,1.0204429292170085,2.220446049250313e-16,4.440892098500626e-16,0.0,1.1102230246251565e-16
358,0.5,2.5,1.5,60,60,1.2499999999999996,-1.2499999999999998,0.7500000000000001,-0.7500000000000001,0.9813940133692864,1.0214021988636808,0.8323114420446848,0.8513223372593749,4.440892098500626e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16
359,0.5,2.5,1.7,60,60,1.2500000000000002,-1.2499999999999998,0.8500000000000001,-0.85,0.8613044545679617,1.0451478520254516,0.8997668100155154,0.9926199403029845,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0
360,0.5,2.5,1.9,60,60,1.25,-1.25,0.95,-0.9500000000000001,0.9600895390662136,1.0539408755827033,0.9247875766727008,1.0287970978387941,0.0,0.0,0.0,1.1102230246251565e-16
361,0.5,2.5,2.1,60,60,1.2499999999999998,-1.25,1.05,-1.05,0.9463942207986977,1.0414393977158485,1.0129381475316144,0.9931028859633022,2.220446049250313e-16,0.0,0.0,0.0
362,0.5,2.5,2.3,60,60,1.25,-1.25,1.1500000000000001,-1.1500000000000001,0.9479737010969282,0.8530284359815775,0.9706299267808303,0.9209570611332516,0.0,0.0,2.220446049250313e-16,2.220446049250313e-16
363,0.5,2.5,2.5,60,60,1.2499999999999998,-1.25,1.25,-1.25,0.9828404214635186,0.8979683346071761,1.0482593117483052,0.7986648052671206,2.220446049250313e-16,0.0,0.0,0.0
